"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"784716911930138624","","712380188932378624","2016-10-08 11:27:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@playerz_io #numa #OpenField16 https://t.co/NnSY1Xssum","","","","https://twitter.com/taggaddaaaa/status/784716911930138624/photo/1"
"784343801578065920","","","2016-10-07 10:45:09 +0000","<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","★★★ CONCOURS MEILLEUR PILOTE DE KARTING★★★ https://t.co/py7RQHqxF9 #karting #montpellier #sport @LOCKARTING  @ffsaorg #mhb #mhsc","","","","http://bit.ly/lockarting"
"784327090761904128","","","2016-10-07 09:38:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","★★★ CONCOURS MEILLEUR PILOTE DE KARTING★★★ https://t.co/py7RQH8Wgz #karting #montpellier #sport @LOCKARTING  @ffsaorg #mhb #mhsc https://t.co/n4n5fRdT2O","","","","http://bit.ly/lockarting,https://twitter.com/taggaddaaaa/status/784327090761904128/photo/1"
"784325781233160193","","","2016-10-07 09:33:32 +0000","<a href=""http://giphy.com"" rel=""nofollow"">Giphy Share</a>","https://t.co/8emmzPDaqz ★★★ CONCOURS MEILLEUR PILOTE DE #KARTING #MONTPELLIER ★★★ https://t.co/py7RQH8Wgz https://t.co/cYCxJFGgJ8","","","","http://gph.is/154lPkU,http://bit.ly/lockarting,https://twitter.com/taggaddaaaa/status/784325781233160193/photo/1"
"732589701400514562","","","2016-05-17 15:12:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Facture impayée par @KRDSParis -&gt; 6 mois de retard!  #entrepreunariat #socialmedia #reputation #digital #news #yvesrocher #mauvaispayeur","","","",""
"727021602819432448","","","2016-05-02 06:27:12 +0000","<a href=""http://job.francesurf.net/"" rel=""nofollow"">la recherche d'emploi par km</a>","Annonce CDI Montpellier: Analyste Développeur DotNet H/F
https://t.co/vsqtuQ89XC 
Voir d'autres offres chez @MontpellierJobs","","","","http://www.francesurf.net/offre-emploi-analyste-developpeur-dotnet_8471999.htm"
"727011787372126208","","","2016-05-02 05:48:11 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","RT @LaurentVitoux: Des stats pour les clubs amateurs, c'est simple avec #Playerz ! #culturathon2016 #Orange_Nord partenaire https://t.co/qc…","726829547044397056","385118810","2016-05-01 17:44:02 +0000","https://twitter.com/bemyappfr/status/726814711652737026"
"724474109934096385","","","2016-04-25 05:44:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I unsubscribed from 21 spam emails with @unrollme. Life is busy. Your inbox shouldn't be. https://t.co/USh1mrZZze","","","","https://unroll.me/?utm_campaign=share-twitter-ie"
"718373908471291905","","290014291","2016-04-08 09:44:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@lorealparisfr Laissez tomber #BasketPourTous !!!! Elles sont déjà à nos pieds :'))) #42born2code","","","",""
"702784193546350596","","","2016-02-25 09:16:23 +0000","<a href=""http://job.francesurf.net/"" rel=""nofollow"">la recherche d'emploi par km</a>","Annonce STAGE Montpellier: Stagiaire commercial(e) btob montpellier
https://t.co/PKRppcIqzJ sur @MontpellierJobs","","","","http://www.francesurf.net/offre-emploi-stagiaire-commerciale-btob-montpellier_7922158.htm"
"702450079681146880","","","2016-02-24 11:08:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @HECParis: #HECLive Conference w/ Peter Thiel tech #entrepreneur, investor &amp; author ZeroToOne Note on #startups &amp; how to build the futur…","702449145223716865","35766159","2016-02-24 11:05:01 +0000",""
"702449989063200768","","","2016-02-24 11:08:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","On attend @peterthiel🖖🏼😱🤗 @boostalent https://t.co/5WKZTg1Poc","","","","https://twitter.com/taggaddaaaa/status/702449989063200768/photo/1"
"702448364101738497","","","2016-02-24 11:01:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CarlesDeau: @HEC_Digital @BarthSims @taggaddaaaa https://t.co/f9YRbXBwtM","702446804911185920","127472673","2016-02-24 10:55:43 +0000","https://twitter.com/CarlesDeau/status/702446804911185920/photo/1,https://twitter.com/CarlesDeau/status/702446804911185920/photo/1"
"698140751981580288","","","2016-02-12 13:45:00 +0000","<a href=""http://job.francesurf.net/"" rel=""nofollow"">la recherche d'emploi par km</a>","Un annuaire web géolocalisé par département https://t.co/q00ZHeHiQ4","","","","http://www.francesurf.net"
"695645722406842369","695640889214033920","35731221","2016-02-05 16:30:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@OCTOTechnology  merci!!!! Je suis très contente!","","","",""
"695588219631628288","","","2016-02-05 12:42:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ravie avec @OCTOTechnology au #gdgdevfest #gdg https://t.co/UC7bwZ3wX4","","","","https://twitter.com/taggaddaaaa/status/695588219631628288/photo/1"
"695565664719917056","","","2016-02-05 11:12:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","&lt;3 it!  @Level_Art creates sexier version of Suicide Squad's https://t.co/5xtUw3o2lN… @MargotRobbie #SuicideSquad https://t.co/Xyj1AA1pIL","","","","http://nerdreactor.com/2016/02/04/cg-,https://twitter.com/taggaddaaaa/status/695565664719917056/photo/1"
"695563071058796544","","","2016-02-05 11:02:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Fatoch4: Quant @MargotRobbie fait phantasmes les Geek!
Harley Quinn - Suicide Squad 
Caizergues Noel
 Artstation © 2016 https://t.co/DO…","695535965906079745","2280470815","2016-02-05 09:14:31 +0000","https://twitter.com/Fatoch4/status/695535965906079745/photo/1"
"695557064081461252","","","2016-02-05 10:38:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fier de son frère: @Level_Art creates sexier version of Suicide Squad's https://t.co/xY4AtCyFtp #gdg #SuicideSquad https://t.co/f6m5ZEEtqy","","","","http://nerdreactor.com/2016/02/04/cg-artist-sexier-suicide-squads-harley-quinn/,https://twitter.com/taggaddaaaa/status/695557064081461252/photo/1"
"695555631886004225","","","2016-02-05 10:32:40 +0000","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","CG artist creates sexier version of Suicide Squad's Harley Quinn https://t.co/xY4AtCyFtp","","","","http://nerdreactor.com/2016/02/04/cg-artist-sexier-suicide-squads-harley-quinn/"
"695229927088594944","","","2016-02-04 12:58:26 +0000","<a href=""http://job.francesurf.net/"" rel=""nofollow"">la recherche d'emploi par km</a>","Annonce CDI Montpellier: Famille cherche au pair pour MONTPELLIER France
https://t.co/ljJYOrtPR5 
Compte à suivre : @MontpellierJobs","","","","http://www.francesurf.net/offre-emploi-famille-cherche-au-pair-pour-montpellier-france_7818119.htm"
"695205001279438848","","","2016-02-04 11:19:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MarieNifa: De bon matin dans le #metro #MetroFebruary2016 #Ligne13 #Paris https://t.co/K68GesyxLH","695156096491622400","86339947","2016-02-04 08:05:03 +0000","https://twitter.com/MarieNifa/status/695156096491622400/photo/1,https://twitter.com/MarieNifa/status/695156096491622400/photo/1"
"691917323230404608","","","2016-01-26 09:35:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Terravision_eu we are Frozen by your fault! Thanks to your welcome at #London stanted. We want money back!!!! Grrrrrrr!! 😠😠😠","","","",""
"687667029122412545","","","2016-01-14 16:06:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","69... je pense à #Bowie et #AlanRickman bien sûr!...","","","",""
"676088803413610497","","","2015-12-13 17:18:26 +0000","<a href=""http://job.francesurf.net/"" rel=""nofollow"">la recherche d'emploi par km</a>","Annonce CDI Montpellier: Chef de secteur / Formateur h/f - Montpellier
https://t.co/lcOo64RWRi 
Voir d'autres offres chez @MontpellierJobs","","","","http://www.francesurf.net/offre-emploi-chef-de-secteur-formateur-montpellier_7113863.htm"
"673923958895439873","","189381959","2015-12-07 17:56:07 +0000","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","@claudealexis Merci de me suivre! https://t.co/o9IoRP55Ax https://t.co/fOwGumLfpT","","","","http://bit.ly/1jwooXz,https://twitter.com/taggaddaaaa/status/673923958895439873/photo/1"
"673871839102398464","","3165282255","2015-12-07 14:29:01 +0000","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","@TEEK_easy Merci de me suivre! https://t.co/o9IoRP55Ax https://t.co/Kcepel4cyM","","","","http://bit.ly/1jwooXz,https://twitter.com/taggaddaaaa/status/673871839102398464/photo/1"
"672667117246930944","","1299243176","2015-12-04 06:41:52 +0000","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","@SelvaRomain Merci de me suivre! https://t.co/o9IoRP55Ax https://t.co/6YoYvL0RQ0","","","","http://bit.ly/1jwooXz,https://twitter.com/taggaddaaaa/status/672667117246930944/photo/1"
"672212391363481601","","3064809140","2015-12-03 00:34:57 +0000","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","@amelimelodi Merci de me suivre! https://t.co/o9IoRP55Ax https://t.co/EsuRGlrtLY","","","","http://bit.ly/1jwooXz,https://twitter.com/taggaddaaaa/status/672212391363481601/photo/1"
"671688329939783680","","","2015-12-01 13:52:31 +0000","<a href=""http://job.francesurf.net/"" rel=""nofollow"">la recherche d'emploi par km</a>","Annonce CDI Montpellier: RESPONSABLE COMMERCIAL SECTEUR SANTE MONTPELLIER
https://t.co/9arMprsKZM sur @MontpellierJobs","","","","http://www.francesurf.net/offre-emploi-responsable-commercial-secteur-sante-montpellier_7343373.htm"
"671640528174383104","","3176010231","2015-12-01 10:42:35 +0000","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","@psdrepo Merci de me suivre! https://t.co/o9IoRP55Ax https://t.co/YQ6gOmqo5p","","","","http://bit.ly/1jwooXz,https://twitter.com/taggaddaaaa/status/671640528174383104/photo/1"
"671017262321672194","","","2015-11-29 17:25:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Délibération! @boostalent @HECParis @42born2code #startup @_TheFamily https://t.co/PgTpumdpOU","","","","https://twitter.com/taggaddaaaa/status/671017262321672194/photo/1"
"670714621611888641","","","2015-11-28 21:23:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Athletes : get headhunted : https://t.co/8v0y2fsUxs for the #startup Rush of @42born2code @HECParis with @_TheFamily #football #sports","","","","http://www.boostalent.me"
"666168643789709312","","","2015-11-16 08:19:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Personas #marketing: Définition, étapes, usages...le guide complet. https://t.co/6tGVKlpC83 via @deuxio","","","","http://deux.io/persona-marketing-definition/"
"662740755266404352","","","2015-11-06 21:18:03 +0000","<a href=""http://job.francesurf.net/"" rel=""nofollow"">la recherche d'emploi par km</a>","Annonce CDI Montpellier: Conseiller clientèle (H/F) - Montpellier
https://t.co/PdRU9K0fCu via @MontpellierJobs","","","","http://www.francesurf.net/offre-emploi-conseiller-clientele-montpellier_7007991.htm"
"662696768090595328","","","2015-11-06 18:23:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","On a tous besoin de @trello ! C'est comme un tableau blanc avec des super-pouvoirs. (Et en plus, c'est gratuit !) https://t.co/ol0ds0xguN","","","","https://trello.com/sabinecaizergues1/recommend"
"656742737094529024","","","2015-10-21 08:04:04 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Build a Swift App: https://t.co/sTPw07y6yH","","","","http://buff.ly/1M2Gk9v"
"656561464325615616","","","2015-10-20 20:03:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BFMTV: Salariée de la SNCF le jour, elle est romancière Harlequin à succès la nuit https://t.co/GH8ELskPck https://t.co/nxNM0uq5Ar","656464852710391808","133663801","2015-10-20 13:39:52 +0000","http://www.bfmtv.com/culture/ses-parents-ignoraient-tout-de-ses-activites-de-romanciere-harlequin-a-succes-923704.html,https://twitter.com/BFMTV/status/656464852710391808/photo/1,http://www.bfmtv.com/culture/ses-parents-ignoraient-tout-de-ses-activites-de-romanciere-harlequin-a-succes-923704.html,https://twitter.com/BFMTV/status/656464852710391808/photo/1"
"656442561335267328","","","2015-10-20 12:11:17 +0000","<a href=""http://job.francesurf.net/"" rel=""nofollow"">la recherche d'emploi par km</a>","Annonce CDD Montpellier: Alternant Ingénieur des Ventes H/F (Montpellier)
https://t.co/3hcMvIHFPO via @MontpellierJobs","","","","http://www.francesurf.net/offre-emploi-alternant-ingenieur-des-ventes-montpellier_7112672.htm"
"656438137791586304","","","2015-10-20 11:53:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OH MY GOD! @SelahSue @stephdegroodt @AaRONtheband #CapturTheNight,
 #sponsorisé https://t.co/xZzIhRGRmN","","","","http://vyn.io/hFzbEJ1gED"
"656250754362142720","","","2015-10-19 23:29:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Imaginez la voiture de demain!: #ImagineWithOrange #SmartCar  #crowdsourcing #sponsorisé https://t.co/zWqVOyVpoI","","","","http://vyn.io/2IJW09o3d"
"656239768532078592","","","2015-10-19 22:45:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Build a Swift App: https://t.co/gMS4ZF60qY","","","","http://designcode.io/swiftapp"
"654142588014972928","","","2015-10-14 03:52:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Love! Just downloaded free Opentype font for Mac and Pc #FormaandCo #FreeFont http://t.co/elEqUtyifI","","","","http://bit.ly/1b1hncM"
"652804490144423936","","","2015-10-10 11:14:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @HavasWWParis: Créative Nest : @42born2code de @Xavier75 égérie de la campagne #creativefrance @businessfrance #HavasParis http://t.co/G…","650895236508614656","275523071","2015-10-05 04:48:12 +0000","https://twitter.com/HavasWWParis/status/650895236508614656/photo/1"
"646724279862755328","","","2015-09-23 16:34:18 +0000","<a href=""http://job.francesurf.net/"" rel=""nofollow"">la recherche d'emploi par km</a>","Annonce CDD Montpellier: Conseiller point de vente h/f - montpellier - cdd
http://t.co/dLnIubs09B 
Compte à suivre : @MontpellierJobs","","","","http://www.francesurf.net/offre-emploi-conseiller-point-de-vente-montpellier-cdd_7061751.htm"
"646711710653485056","641891427484631040","70643496","2015-09-23 15:44:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@GDGParis @google @taggaddaaaa Moi j'en suis! Merci à vous pour ce meetup! http://t.co/4UfggkiyRE","","","","https://twitter.com/taggaddaaaa/status/646711710653485056/photo/1"
"644059145398829056","","","2015-09-16 08:04:00 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","YOP pour faire du tri, des listes... bref pour s'organiser j'utilise Trello: http://t.co/WQufDdmVvM
c est gratuit et ca change la vie!","","","","http://buff.ly/1K9MErL"
"643372717962567680","","","2015-09-14 10:36:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @The_B_Walk: Notre développeur @TonyTruand_ passe la barre de 2000km (de ligne de code) et arrive à Pirot en Serbie.
http://t.co/7MvHMg5…","641219685439176704","2676117240","2015-09-08 12:01:00 +0000","http://www.thebeautifulwalk.com/user/Jp~101/wall"
"643353943087706113","643165559870386176","1136582846","2015-09-14 09:21:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Level_Art @MANGAMESHOW le regard de killeur","","","",""
"643353875307741184","643165559870386176","1136582846","2015-09-14 09:21:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Level_Art @MANGAMESHOW  pfffui la channnnce!!","","","",""
"643353657422032896","","","2015-09-14 09:20:39 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","YOP pour faire du tri, des listes... bref pour s'organiser j'utilise Trello: http://t.co/Chll9WG1O3
c est gratuit et ca change la vie!","","","","http://buff.ly/1K9MO2a"
"643056471060672512","","","2015-09-13 13:39:44 +0000","<a href=""http://www.twitter-payment.com"" rel=""nofollow"">Tweet Payment</a>","100 free crisp Android icons in all sizes from http://t.co/tCerlBIcDQ","","","","http://PixelLove.com"
"643056375732510721","","","2015-09-13 13:39:22 +0000","<a href=""http://www.twitter-payment.com"" rel=""nofollow"">Tweet Payment</a>","100 free awesome iOS tab bar &amp; toolbar icons by http://t.co/tCerlBIcDQ","","","","http://PixelLove.com"
"642352634259746816","","","2015-09-11 15:02:56 +0000","<a href=""http://job.francesurf.net/"" rel=""nofollow"">la recherche d'emploi par km</a>","Annonce CDI Montpellier: Conseiller point de vente h/f - montpellier ouest
http://t.co/jKh3uMfgHj 
Compte à suivre : @MontpellierJobs","","","","http://www.francesurf.net/offre-emploi-conseiller-point-de-vente-montpellier-ouest_6692571.htm"
